# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_gsf2           16:(.)p_gsf2             17:(.)p_prime_gsf2       18:(.)cs2_gsf2           19:(.)w_gsf2             20:phi_gsf2              21:phi'_gsf2             22:phi''_gsf2            23:V_gsf2                24:V'_gsf2               25:V''_gsf2              26:P_gsf2                27:PX_gsf2               28:Pphi_gsf2             29:PXX_gsf2              30:PXphi_gsf2            31:Pphiphi_gsf2          32:PXXX_gsf2             33:PXXphi_gsf2           34:PXphiphi_gsf2         35:A_gsf2                36:B_gsf2                37:C_dif_gsf2            38:D_gsf2                39:(.)rho_tot            40:(.)p_tot              41:(.)p_tot_prime        42:gr.fac. D             43:gr.fac. f          
       2.195199147620e+02       4.878218279675e-03       8.221066730347e+02       4.270235814222e-01       1.331709664428e+04       6.038954195431e+01       2.936685016875e+06       3.383688174315e+02       6.506843114693e-03       2.670646805139e-02       1.433085722735e-01       3.530299370118e-08       4.498276132835e-03       1.823491390906e-01       1.328944215238e-03      -3.671806799073e-04      -1.201249373359e-01       1.000000000000e+00      -2.762950285625e-01       2.335908568899e-02      -2.435829943615e-04      -8.015592499387e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.101542039722e-03       1.000000000000e+00      -4.356655695506e-01       0.000000000000e+00       0.000000000000e+00      -5.595239154707e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.872879978962e-03       0.000000000000e+00       0.000000000000e+00       1.823491390906e-01       3.301157099608e-03      -1.201533516732e-01       6.051270921769e-03       9.540324526164e-01 
       2.171622445635e+02       4.960995859758e-03       8.276733530166e+02       4.200651998934e-01       1.331152996430e+04       6.101665295449e+01       2.904073255585e+06       3.399570539780e+02       6.233004561207e-03       2.585900367370e-02       1.387610255973e-01       3.530299370118e-08       4.308967522241e-03       1.764547721615e-01       1.292735504065e-03      -1.457853230036e-05      -1.043199908340e-01       1.000000000000e+00      -1.127727385417e-02       2.188700633848e-02      -2.838396945458e-04      -6.436787331053e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.373559690108e-05       1.000000000000e+00      -3.583808629143e-01       0.000000000000e+00       0.000000000000e+00      -4.912241409886e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.850943143109e-03       0.000000000000e+00       0.000000000000e+00       1.764547721615e-01       3.499376859188e-03      -1.043470551907e-01       6.113658660308e-03       9.544454811334e-01 
       2.148297811983e+02       5.045145813627e-03       8.332718207305e+02       4.132089311829e-01       1.330593149659e+04       6.165011808245e+01       2.871816283548e+06       3.415478763557e+02       5.970690421642e-03       2.503843150317e-02       1.343577841810e-01       3.530299370118e-08       4.127625908111e-03       1.707416208093e-01       1.247053492386e-03       2.975241048270e-04      -8.795457865223e-02       1.000000000000e+00       2.385816700274e-01       2.020544805205e-02      -3.153945050955e-04      -4.845315003649e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.925723144810e-04       1.000000000000e+00      -2.819623851290e-01       0.000000000000e+00       0.000000000000e+00      -4.186431071500e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.829026086101e-03       0.000000000000e+00       0.000000000000e+00       1.707416208093e-01       3.663594245084e-03      -8.798035646333e-02       6.176717859925e-03       9.548832846942e-01 
       2.125222551699e+02       5.130693117625e-03       8.389024040705e+02       4.064546947551e-01       1.330030091325e+04       6.228999830797e+01       2.839910245435e+06       3.431413133034e+02       5.719415694473e-03       2.424389818146e-02       1.300942688506e-01       3.530299370118e-08       3.953916001773e-03       1.652054188884e-01       1.193884857140e-03       5.464322781298e-04      -7.185967422507e-02       1.000000000000e+00       4.576926115293e-01       1.836087499923e-02      -3.384010312084e-04      -3.352317281783e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.639296834390e-03       1.000000000000e+00      -2.115757268772e-01       0.000000000000e+00       0.000000000000e+00      -3.456954968966e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.807141269013e-03       0.000000000000e+00       0.000000000000e+00       1.652054188884e-01       3.770840873885e-03      -7.188422605195e-02       6.240457612634e-03       9.553432121867e-01 
       2.102393998627e+02       5.217662883490e-03       8.445654115363e+02       3.998031179060e-01       1.329463790578e+04       6.293635521792e+01       2.808351332610e+06       3.447373873144e+02       5.478715789318e-03       2.347457742944e-02       1.259660457407e-01       3.530299370118e-08       3.787516625079e-03       1.598425330873e-01       1.135642199765e-03       7.237302378501e-04      -5.671604971406e-02       1.000000000000e+00       6.372872001406e-01       1.639806047255e-02      -3.535646987134e-04      -2.039288342843e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       2.171190713550e-03       1.000000000000e+00      -1.507173226754e-01       0.000000000000e+00       0.000000000000e+00      -2.757350290196e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.785308215851e-03       0.000000000000e+00       0.000000000000e+00       1.598425330873e-01       3.812439072989e-03      -5.673943341119e-02       6.304886913390e-03       9.558207320687e-01 
       2.079809515119e+02       5.306080223458e-03       8.502611239155e+02       3.932550377731e-01       1.328894219340e+04       6.358925106457e+01       2.777135784164e+06       3.463361123963e+02       5.248145667945e-03       2.272966918794e-02       1.219688216841e-01       3.530299370118e-08       3.628120116567e-03       1.546495247340e-01       1.074732774437e-03       8.326658855235e-04      -4.302646287985e-02       1.000000000000e+00       7.747655094635e-01       1.435738114707e-02      -3.619717368924e-04      -9.540186432411e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       2.497997656571e-03       1.000000000000e+00      -1.011606029401e-01       0.000000000000e+00       0.000000000000e+00      -2.113768560656e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.763549117066e-03       0.000000000000e+00       0.000000000000e+00       1.546495247340e-01       3.791385844034e-03      -4.304873372135e-02       6.370014557549e-03       9.563104843538e-01 
       2.057466491724e+02       5.395970198421e-03       8.559897917183e+02       3.868111135454e-01       1.328321352560e+04       6.424874878877e+01       2.746259886659e+06       3.479374934866e+02       5.027279021422e-03       2.200839878571e-02       1.180984397464e-01       3.530299370118e-08       3.475431762616e-03       1.496228375622e-01       1.013252943110e-03       8.839987056731e-04      -3.111697607989e-02       1.000000000000e+00       8.724363562767e-01       1.227305216411e-02      -3.649090357324e-04      -1.128656367775e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       2.651996117019e-03       1.000000000000e+00      -6.318928773777e-02       0.000000000000e+00       0.000000000000e+00      -1.544586144330e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.741885201949e-03       0.000000000000e+00       0.000000000000e+00       1.496228375622e-01       3.718200330692e-03      -3.113818685833e-02       6.435849100897e-03       9.568071824106e-01 
       2.035362346893e+02       5.487357835714e-03       8.617516371656e+02       3.804715899751e-01       1.327745168015e+04       6.491491202193e+01       2.715719972927e+06       3.495415271505e+02       4.815707481901e-03       2.131001613380e-02       1.143508749035e-01       3.530299370118e-08       3.329169252542e-03       1.447586307782e-01       9.528277034024e-04       8.918303629209e-04      -2.115893954435e-02       1.000000000000e+00       9.359828222210e-01       1.017229877725e-02      -3.637041932989e-04       4.930931286924e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       2.675491088763e-03       1.000000000000e+00      -3.597849914785e-02       0.000000000000e+00       0.000000000000e+00      -1.061072819499e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.720334351056e-03       0.000000000000e+00       0.000000000000e+00       1.447586307782e-01       3.606753971408e-03      -2.117914065415e-02       6.502398871284e-03       9.573062349702e-01 
       2.013494526674e+02       5.580268194199e-03       8.675468590510e+02       3.742362044755e-01       1.327165645827e+04       6.558780507342e+01       2.685512420320e+06       3.511482030630e+02       4.613039867574e-03       2.063379494549e-02       1.107222298557e-01       3.530299370118e-08       3.189062156619e-03       1.400527367403e-01       8.945746118458e-04       8.703489562478e-04      -1.320203967484e-02       1.000000000000e+00       9.729193571143e-01       8.075329785433e-03      -3.596015413919e-04       8.905289001887e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       2.611046868743e-03       1.000000000000e+00      -1.799975201634e-02       0.000000000000e+00       0.000000000000e+00      -6.686941274698e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.698909975216e-03       0.000000000000e+00       0.000000000000e+00       1.400527367403e-01       3.471014327985e-03      -1.322127919018e-02       6.569672014595e-03       9.578040665911e-01 
       1.991860504424e+02       5.674726453266e-03       8.733756388460e+02       3.681042026491e-01       1.326582767847e+04       6.626749291048e+01       2.655633648803e+06       3.527575058072e+02       4.418901459402e-03       1.997903198098e-02       1.072087309745e-01       3.530299370118e-08       3.054851426077e-03       1.355007040079e-01       8.391528640092e-04       8.317898251105e-04      -7.210117745969e-03       1.000000000000e+00       9.912256285898e-01       5.995917607182e-03      -3.536776313354e-04       1.116833179841e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       2.495369475332e-03       1.000000000000e+00      -7.368052112548e-03       0.000000000000e+00       0.000000000000e+00      -3.686534369846e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.677620911503e-03       0.000000000000e+00       0.000000000000e+00       1.355007040079e-01       3.323005483943e-03      -7.228441499235e-03       6.637676557468e-03       9.582981858786e-01 
       1.970457780511e+02       5.770758006336e-03       8.792381467761e+02       3.620744201490e-01       1.325996517054e+04       6.695404113648e+01       2.626080119130e+06       3.543694166278e+02       4.232933308286e-03       1.934504631608e-02       1.038067243780e-01       3.530299370118e-08       2.926288914135e-03       1.310978857263e-01       7.868575067303e-04       7.854813378359e-04      -3.093905600361e-03       1.000000000000e+00       9.982510570431e-01       3.942387571002e-03      -3.467912337108e-04       1.214633510166e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       2.356444013508e-03       1.000000000000e+00      -2.094419490206e-03       0.000000000000e+00       0.000000000000e+00      -1.593769855819e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.656471990588e-03       0.000000000000e+00       0.000000000000e+00       1.310978857263e-01       3.171853442316e-03      -3.111357264048e-03       6.706420472422e-03       9.587870791832e-01 
       1.949283882028e+02       5.868388545159e-03       8.851345470305e+02       3.561453950740e-01       1.325406877029e+04       6.764751597184e+01       2.596848331291e+06       3.559839149140e+02       4.054791571392e-03       1.873117863406e-02       1.005126721318e-01       3.530299370118e-08       2.803136917199e-03       1.268395424324e-01       7.377278749843e-04       7.376506422243e-04      -7.373349806271e-04       1.000000000000e+00       9.998953099610e-01       1.918853291448e-03      -3.395587993638e-04       1.228163166237e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       2.212951926673e-03       1.000000000000e+00      -2.414966073922e-04       0.000000000000e+00       0.000000000000e+00      -3.775639468662e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.635464960854e-03       0.000000000000e+00       0.000000000000e+00       1.268395424324e-01       3.023591502094e-03      -7.539561531100e-04       6.775911735518e-03       9.592700041457e-01 
