# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  175       6.960115409799e-10       1.142234692576e-13      -5.130172630793e-12       0.000000000000e+00       2.057830506858e-12       4.503333375217e-13      -2.349849101040e-15 
  176       6.993265785816e-10       1.127045712464e-13      -5.037573598034e-12       0.000000000000e+00       2.023630114098e-12       4.442347262223e-13      -2.287774208740e-15 
  177       7.025806856649e-10       1.111977388945e-13      -4.941194738576e-12       0.000000000000e+00       1.990159929166e-12       4.382443980209e-13      -2.226253124747e-15 
  178       7.057725310149e-10       1.097073007521e-13      -4.841050566537e-12       0.000000000000e+00       1.957376280065e-12       4.323603239791e-13      -2.165374329204e-15 
  179       7.089007645303e-10       1.082377257032e-13      -4.737158329782e-12       0.000000000000e+00       1.925231851067e-12       4.265800989688e-13      -2.105228280811e-15 
  180       7.119641045410e-10       1.067934606016e-13      -4.629536509248e-12       0.000000000000e+00       1.893685158516e-12       4.209014377846e-13      -2.045890238137e-15 
  181       7.149616080649e-10       1.053784254185e-13      -4.518200096261e-12       0.000000000000e+00       1.862729948024e-12       4.153237222728e-13      -1.987367165740e-15 
  182       7.178924215836e-10       1.039964809325e-13      -4.403165019170e-12       0.000000000000e+00       1.832368022221e-12       4.098465639592e-13      -1.929646626198e-15 
  183       7.207556954576e-10       1.026515900633e-13      -4.284449687903e-12       0.000000000000e+00       1.802599888179e-12       4.044693068109e-13      -1.872713546067e-15 
  184       7.235505839886e-10       1.013478188618e-13      -4.162075030067e-12       0.000000000000e+00       1.773424731491e-12       3.991910220553e-13      -1.816550167295e-15 
  185       7.262762454817e-10       1.000893374998e-13      -4.036064527038e-12       0.000000000000e+00       1.744840390361e-12       3.940105029990e-13      -1.761135998643e-15 
  186       7.289318423083e-10       9.888042125994e-14      -3.906444250058e-12       0.000000000000e+00       1.716843329685e-12       3.889262598471e-13      -1.706447767108e-15 
  187       7.315165409683e-10       9.772545152565e-14      -3.773242896332e-12       0.000000000000e+00       1.689428615138e-12       3.839365145226e-13      -1.652459369341e-15 
  188       7.340295121525e-10       9.662891677100e-14      -3.636491825119e-12       0.000000000000e+00       1.662589887256e-12       3.790391954853e-13      -1.599141823065e-15 
  189       7.364699308051e-10       9.559541355056e-14      -3.496225093833e-12       0.000000000000e+00       1.636319335525e-12       3.742319325510e-13      -1.546463218500e-15 
  190       7.388369761861e-10       9.462964748933e-14      -3.352479494133e-12       0.000000000000e+00       1.610607672462e-12       3.695120517106e-13      -1.494388669777e-15 
  191       7.411298319340e-10       9.373643427259e-14      -3.205294588020e-12       0.000000000000e+00       1.585444107702e-12       3.648765699497e-13      -1.442880266363e-15 
  192       7.433476861278e-10       9.292070063581e-14      -3.054712743934e-12       0.000000000000e+00       1.560816322081e-12       3.603221900670e-13      -1.391897024481e-15 
  193       7.454897313497e-10       9.218748535452e-14      -2.900779172847e-12       0.000000000000e+00       1.536710441723e-12       3.558452954942e-13      -1.341394838524e-15 
  194       7.475551647475e-10       9.154194023421e-14      -2.743541964358e-12       0.000000000000e+00       1.513111012122e-12       3.514419451146e-13      -1.291326432484e-15 
  195       7.495431880972e-10       9.098933110021e-14      -2.583052122789e-12       0.000000000000e+00       1.490000972229e-12       3.471078680828e-13      -1.241641311363e-15 
  196       7.514530078651e-10       9.053503878758e-14      -2.419363603283e-12       0.000000000000e+00       1.467361628537e-12       3.428384586433e-13      -1.192285712600e-15 
  197       7.532838352705e-10       9.018456013099e-14      -2.252533347893e-12       0.000000000000e+00       1.445172629163e-12       3.386287709500e-13      -1.143202557489e-15 
  198       7.550348863481e-10       8.994350895461e-14      -2.082621321684e-12       0.000000000000e+00       1.423411937936e-12       3.344735138854e-13      -1.094331402596e-15 
  199       7.567053820104e-10       8.981761706200e-14      -1.909690548822e-12       0.000000000000e+00       1.402055808480e-12       3.303670458796e-13      -1.045608391182e-15 
  200       7.582945481100e-10       8.981273522600e-14      -1.733807148675e-12       0.000000000000e+00       1.381078758300e-12       3.263033697295e-13      -9.969662046253e-16 
  201       7.598016731813e-10       8.993454711902e-14      -1.555036972009e-12       0.000000000000e+00       1.360458559160e-12       3.222773914621e-13      -9.483497161422e-16 
  202       7.612262861303e-10       9.018768627368e-14      -1.373435166772e-12       0.000000000000e+00       1.340191659370e-12       3.182888079071e-13      -8.997642990677e-16 
  203       7.625679913725e-10       9.057655788129e-14      -1.189055935724e-12       0.000000000000e+00       1.320278814436e-12       3.143384871498e-13      -8.512308796227e-16 
  204       7.638264125260e-10       9.110562032262e-14      -1.001955895223e-12       0.000000000000e+00       1.300720158761e-12       3.104272280108e-13      -8.027705425993e-16 
  205       7.650011926447e-10       9.177938530946e-14      -8.121941012729e-13       0.000000000000e+00       1.281515194557e-12       3.065557586007e-13      -7.544045291890e-16 
  206       7.660919944509e-10       9.260241802603e-14      -6.198320755663e-13       0.000000000000e+00       1.262662780753e-12       3.027247348751e-13      -7.061542348117e-16 
  207       7.670985005684e-10       9.357933727049e-14      -4.249338315347e-13       0.000000000000e+00       1.244161121904e-12       2.989347391902e-13      -6.580412069440e-16 
  208       7.680204137553e-10       9.471481559641e-14      -2.275659003937e-13       0.000000000000e+00       1.226007757108e-12       2.951862788572e-13      -6.100871429475e-16 
  209       7.688574571372e-10       9.601357945426e-14      -2.779735719014e-14       0.000000000000e+00       1.208199548910e-12       2.914797846980e-13      -5.623138878976e-16 
  210       7.696093744397e-10       9.748040933285e-14       1.743001531509e-13       0.000000000000e+00       1.190732672217e-12       2.878156095997e-13      -5.147434324118e-16 
  211       7.702759302216e-10       9.912013990084e-14       3.786523897798e-13       0.000000000000e+00       1.173602603204e-12       2.841940270700e-13      -4.673979104784e-16 
  212       7.708569101075e-10       1.009376601482e-13       5.851824898754e-13       0.000000000000e+00       1.156804108230e-12       2.806152297923e-13      -4.202995972848e-16 
  213       7.713521210213e-10       1.029379135277e-13       7.938109425981e-13       0.000000000000e+00       1.140331232743e-12       2.770793281806e-13      -3.734709070462e-16 
  214       7.717613914185e-10       1.051258980963e-13       1.004455563043e-12       0.000000000000e+00       1.124177290196e-12       2.735863489346e-13      -3.269343908341e-16 
  215       7.720845715193e-10       1.075066666569e-13       1.217031466195e-12       0.000000000000e+00       1.108334850952e-12       2.701362335949e-13      -2.807127344045e-16 
  216       7.723215335417e-10       1.100853268994e-13       1.431451040877e-12       0.000000000000e+00       1.092795731199e-12       2.667288370978e-13      -2.348287560268e-16 
  217       7.724721719343e-10       1.128670415426e-13       1.647623923711e-12       0.000000000000e+00       1.077550981858e-12       2.633639263308e-13      -1.893054043121e-16 
  218       7.725364036090e-10       1.158570284752e-13       1.865456973063e-12       0.000000000000e+00       1.062590877495e-12       2.600411786873e-13      -1.441657560418e-16 
  219       7.725141681743e-10       1.190605608977e-13       2.084854243001e-12       0.000000000000e+00       1.047904905232e-12       2.567601806216e-13      -9.943301399601e-17 
  220       7.724054281680e-10       1.224829674640e-13       2.305716957251e-12       0.000000000000e+00       1.033481753653e-12       2.535204262046e-13      -5.513050478209e-17 
  221       7.722101692899e-10       1.261296324220e-13       2.527943483140e-12       0.000000000000e+00       1.019309301721e-12       2.503213156779e-13      -1.128167666323e-17 
  222       7.719284006351e-10       1.300059957563e-13       2.751429305562e-12       0.000000000000e+00       1.005374607684e-12       2.471621540098e-13       3.208990261312e-17 
  223       7.715601549268e-10       1.341175533286e-13       2.976067000922e-12       0.000000000000e+00       9.916638979879e-13       2.440421494498e-13       7.496054798671e-17 
  224       7.711055052410e-10       1.384694703540e-13       3.201751908656e-12       0.000000000000e+00       9.781652315353e-13       2.409606241665e-13       1.173103037774e-16 
  225       7.705646158936e-10       1.430653939264e-13       3.428399604847e-12       0.000000000000e+00       9.648767057406e-13       2.379176641993e-13       1.591347540294e-16 
  226       7.699376952762e-10       1.479085644092e-13       3.655929501782e-12       0.000000000000e+00       9.517987566778e-13       2.349135085033e-13       2.004339758031e-16 
  227       7.692249799293e-10       1.530021944635e-13       3.884259238975e-12       0.000000000000e+00       9.389315264673e-13       2.319483396883e-13       2.412087741731e-16 
  228       7.684267348141e-10       1.583494682689e-13       4.113304670685e-12       0.000000000000e+00       9.262748585557e-13       2.290222830791e-13       2.814606935533e-16 
  229       7.675432535848e-10       1.639535407443e-13       4.342979853433e-12       0.000000000000e+00       9.138282929970e-13       2.261354057755e-13       3.211920290221e-16 
  230       7.665748588609e-10       1.698175367688e-13       4.573197033522e-12       0.000000000000e+00       9.015910617322e-13       2.232877157120e-13       3.604058376476e-16 
  231       7.655219024992e-10       1.759445504023e-13       4.803866634556e-12       0.000000000000e+00       8.895620838702e-13       2.204791607183e-13       3.991059498126e-16 
  232       7.643847658660e-10       1.823376441069e-13       5.034897244960e-12       0.000000000000e+00       8.777399609684e-13       2.177096275790e-13       4.372969805396e-16 
  233       7.631638601094e-10       1.889998479670e-13       5.266195605495e-12       0.000000000000e+00       8.661229723124e-13       2.149789410938e-13       4.749843408162e-16 
  234       7.618596264315e-10       1.959341589109e-13       5.497666596782e-12       0.000000000000e+00       8.547090701972e-13       2.122868631374e-13       5.121742489200e-16 
  235       7.604725363602e-10       2.031435399311e-13       5.729213226818e-12       0.000000000000e+00       8.434958752070e-13       2.096330917197e-13       5.488737417439e-16 
  236       7.590030920220e-10       2.106309193053e-13       5.960736618494e-12       0.000000000000e+00       8.324806714960e-13       2.070172600456e-13       5.850906861207e-16 
  237       7.574518264136e-10       2.183991898172e-13       6.192135997115e-12       0.000000000000e+00       8.216604020686e-13       2.044389355752e-13       6.208337901491e-16 
  238       7.558193036745e-10       2.264512079777e-13       6.423308677921e-12       0.000000000000e+00       8.110316640599e-13       2.018976190838e-13       6.561126145180e-16 
  239       7.541061193588e-10       2.347897932451e-13       6.654150053602e-12       0.000000000000e+00       8.005907040163e-13       1.993927437219e-13       6.909375838321e-16 
  240       7.523129007077e-10       2.434177272465e-13       6.884553581819e-12       0.000000000000e+00       7.903334131755e-13       1.969236740752e-13       7.253199979367e-16 
  241       7.504403069216e-10       2.523377529984e-13       7.114410772723e-12       0.000000000000e+00       7.802553227472e-13       1.944897052245e-13       7.592720432431e-16 
  242       7.484890294322e-10       2.615525741276e-13       7.343611176473e-12       0.000000000000e+00       7.703515991934e-13       1.920900618064e-13       7.928068040535e-16 
  243       7.464597921745e-10       2.710648540920e-13       7.572042370755e-12       0.000000000000e+00       7.606170395089e-13       1.897238970722e-13       8.259382738862e-16 
  244       7.443533518595e-10       2.808772154014e-13       7.799589948303e-12       0.000000000000e+00       7.510460665018e-13       1.873902919489e-13       8.586813668007e-16 
  245       7.421704982460e-10       2.909922388386e-13       8.026137504412e-12       0.000000000000e+00       7.416327240736e-13       1.850882540988e-13       8.910519287230e-16 
  246       7.399120544126e-10       3.014124626798e-13       8.251566624466e-12       0.000000000000e+00       7.323706724999e-13       1.828167169797e-13       9.230667487701e-16 
  247       7.375788770305e-10       3.121403819161e-13       8.475756871447e-12       0.000000000000e+00       7.232531837107e-13       1.805745389047e-13       9.547435705761e-16 
  248       7.351718566350e-10       3.231784474734e-13       8.698585773461e-12       0.000000000000e+00       7.142731365708e-13       1.783605021023e-13       9.861011036163e-16 
  249       7.326919178981e-10       3.345290654343e-13       8.919928811256e-12       0.000000000000e+00       7.054230121602e-13       1.761733117766e-13       1.017159034533e-15 
